brand,model,year,price,fuelType,gearType,totalKm,HorsePowers,color,id
Mercedes-Benz, C,2013,15999, Дизел, Автоматични скорости,199863,170,Тъмно син металик,62407eeed67d48554e0fb205
Audi, A3,2008,7600, Дизел, Ръчни скорости,186352,140,Черен металик,62d43aff859e10665209de32
VW, Touran,2011,15500, Дизел, Автоматични скорости,186352,105,Черен металик,62d99daee0b66d663e0119d3
Audi, A4,2006,6800, Дизел, Ръчни скорости,186352,116,Тъмно син металик,6213d75b74b79b5ec40b1fb2
BMW, X3,2008,10900, Дизел, Ръчни скорости,180000,150,Сив металик,62f79c75455c8ac4dd0100f7
Peugeot, Partner,1998,1500, Бензин, Ръчни скорости,144500,74,Бял,62f79c51daae657b6e0ec265
VW, Golf,2003,3650, Дизел, Ръчни скорости,207000,90,Черен металик,62c30ea3454137995d04ca42
Citroen, C4,2012,12900, Бензин, Ръчни скорости,147000,120,Бял металик,627a733997065cc02f09d393
Honda, CR-V,2002,5500, Бензин, Автоматични скорости,159000,150,Сив металик,62e60f7b635e4f4292074ce4
VW, Passat,2016,23999, Дизел, Ръчни скорости,257000,150,Сив металик,61a39fd794421146c34f0302
Mercedes-Benz, A,2005,3950, Дизел, Ръчни скорости,155555,109,Светло сив металик,62f79c1fbb6681beaa094122
Kia, Optima,2011,19980,, Автоматични скорости,218870,206,Сив,62f79bdd7de418ad0e0dbd22
BMW, 318,2009,9999, Бензин, Ръчни скорости,218000,143,Черен,626d4781d9815fe2b10e8be4
VW, Passat,1998,2199, Дизел, Ръчни скорости,310000,110,Светло сив металик,62f79c0a78257dfa930c7a02
Peugeot, 308,2011,11999, Дизел, Ръчни скорости,198400,115,Сив,625ed4815d8534d7ea001955
Fiat, Punto,2001,1600, Дизел, Автоматични скорости,186465,76,Сив,62f79bbafc2173f1760a00d3
Peugeot, 306,2000,1599, Газ/Бензин, Ръчни скорости,219999,75,Сив,62f79b7ac67fe6ea06006cd2
Mercedes-Benz, C,2012,27999, Дизел, Автоматични скорости,190000,231,Бял,624bed6c543ee114c6093b93
Peugeot, 207,2009,6999, Бензин, Ръчни скорости,62356,73,Тъмно сив металик,62f79b4c76eb6caf9d083e53
Audi, A3,2002,5900, Дизел, Ръчни скорости,245000,101,Черен,62f79b0eb86ed293f904fd42
Skoda, Karoq,2018,33700, Дизел, Ръчни скорости,115857,116,Бял металик,620187d6fc96ea56d305e542
Toyota, Auris,2014,16600, Дизел, Ръчни скорости,118245,90,Тъмно сив металик,61c459fbeaf9ee45f80251c3
Opel, Meriva,2004,2650, Дизел, Ръчни скорости,210000,75,Сив,62f673fda1f4dd935503e472
Opel, Corsa,2008,12000, Бензин, Ръчни скорости,179000,283,Син,62589654bd49b637d604f3d4
Opel, Meriva,2004,3200, Бензин, Ръчни скорости,195181,101,Сив,627cf041b37f2a980d023923
Audi, A6,2010,16200, Дизел, Автоматични скорости,186000,239,Черен металик,62f79a4360696c45d80bf4a2
Mercedes-Benz, GLA,2014,34000, Дизел, Автоматични скорости,140200,170,Черен,62f79a23b4c01f8efe0df062
Ford, F,2009,29999, Бензин, Ръчни скорости,194236,360,Бял,628ef846137a1173ab0ca422
Audi, Q8,2021,180000, Дизел, Автоматични скорости,30000,285,Черен,629893d5f1e551c3dd0a29e2
BMW, 316,2000,1300, Газ/Бензин, Ръчни скорости,221519,115,Сив,62c7c62680ca6e29a200e0b2
Peugeot, 508,2013,16999, Дизел, Автоматични скорости,192000,163,Светло сив металик,62c4881cbd6615a1fd0facd3
BMW, 320,2011,14800, Дизел, Ръчни скорости,265107,184,Черен металик,62b7e26a7238bfad82081723
BMW, X6,2008,36000, Дизел, Автоматични скорости,220000,286,Светло сив,62c43b0d3cb713bfbc0a45c6
BMW, X3,2005,8500, Дизел, Ръчни скорости,199999,204,Черен,6290de7308bccf5049038274
BMW, 320,2009,12999, Дизел, Ръчни скорости,176000,177,Тъмно сив,62bdcdaf380ebd8e9603df52
VW, Touareg,2005,12999, Дизел, Автоматични скорости,180000,225,Син,60bdc7cc89000e756d266662
BMW, 520,2011,22800, Дизел, Автоматични скорости,208324,184,Черен металик,627eb2a0113a83f0350d1c82
Mercedes-Benz, E,2005,6999, Дизел, Автоматични скорости,189525,177,Сив металик,61ea73b2e128c7281b4044b2
Audi, A4,2004,4550, Дизел, Автоматични скорости,224868,180,Черен,62c99450a23e9f0a3305a563
Audi, A4,2010,12499, Дизел, Ръчни скорости,227000,143,Черен металик,62f291f3b7ba67ef5a0846e3
Peugeot, 307,2006,2850, Дизел, Ръчни скорости,170000,109,Сив,61ae1b0095170225aa319b32
Mazda, 3,2015,22000, Бензин, Ръчни скорости,85000,101,Червен,62f799bec3c7a4c1d90ba892
VW, Passat,2007,7000, Дизел, Ръчни скорости,28600,170,Кафяв металик,62f799b04d1640c0870cd904
BMW, 335,2011,29999, Бензин, Автоматични скорости,170000,306,Бял,62f7937ad849aa859608fe02
Audi, A4,2015,26800, Дизел, Автоматични скорости,142468,150,Черен металик,62b7de244eeb5ee02305b9d3
VW, Passat,2006,6999, Дизел, Ръчни скорости,184500,105,Сребърен металик,62dc1f287f574f2dff063eb4
Mercedes-Benz, S,2008,17500, Дизел, Автоматични скорости,289000,236,Черен металик,625aa76246ca3db3290a4d92
BMW, 530,2011,32000, Дизел, Автоматични скорости,256000,258,Тъмно син металик,6214eb072c905452090795e2
Smart, ForFour,2004,2450, Бензин, Ръчни скорости,140000,68,Тъмно сив,62f799506ea0ae749e0a9e25
Peugeot, 308,2010,6390, Бензин, Ръчни скорости,217155,95,Сребърен,6288ec9cf5d5eb371b0a2252
Audi, A6,2011,29000, Дизел, Автоматични скорости,250000,245,Светло сив,61c9ce841ba7c36e214c3ad2
Dodge, Journey,2009,7999, Дизел, Ръчни скорости,177000,140,Син,62f7991b988397057802bae2
Nissan, Qashqai,2014,24990, Дизел, Ръчни скорости,175600,131,Черен металик,62f798ec8f6e308ea10f98b2
Jeep, Grand,2004,10000, Дизел, Автоматични скорости,198000,164,Сив металик,62f19b9ecaca8aeb8e0af552
Audi, A4,2007,7500, Дизел, Ръчни скорости,204000,140,Черен металик,6258235df54a6a14b0069a52
Peugeot, 206,2006,3300, Дизел, Ръчни скорости,174000,90,Сив,62f798725001bd6689053912
VW, Touran,2009,12599, Бензин, Автоматични скорости,175517,170,Черен металик,62e4f28b65479aaefb0729a4
Toyota, RAV,2003,4000, Дизел, Ръчни скорости,326000,116,Черен,62f798503cb163126d0e4343
Land, Rover,2013,32000, Дизел, Автоматични скорости,199000,190,Черен,629c89035e09cb601b057cd3
Ford, Kuga,2009,12900, Дизел, Ръчни скорости,187000,136,Черен,62f798034d1640c0870cd902
VW, Polo,2000,3500, Газ/Бензин, Ръчни скорости,289707,44,Светло сив,62f798022882f1309b0669a2
Mercedes-Benz, ML,2001,7299, Дизел, Автоматични скорости,350000,163,Сив металик,6217817d5ef3e12eaf4d03a2
Fiat, Punto,2005,2800, Бензин, Ръчни скорости,136000,96,Червен,62f797d53c7899440102a6c2
BMW, X5,2014,35000, Дизел, Автоматични скорости,118000,285,Сив,62f7979842d341b6780bb183
Skoda, Fabia,2010,5500, Бензин, Ръчни скорости,164000,70,Черен металик,62e4fef37402f9ca98045742
Nissan, Note,2007,4250, Дизел, Ръчни скорости,187000,86,Син металик,6272630d37f1511f9a05e752
Ford, Focus,2007,4150, Дизел, Ръчни скорости,200000,90,Черен,62a107ffe798cede5f01e4a2
Kia, Sorento,2008,7500, Дизел, Ръчни скорости,202000,170,Черен,62c7fc70752043fbf3059682
Jeep, Grand,1996,4000, Газ/Бензин, Автоматични скорости,12777,185,Зелен,62f7974b0bab97af430bd2f3
Ford, Mondeo,2012,14700, Дизел, Автоматични скорости,318000,200,Черен,627d270d0d350487fa0b10e5
Skoda, Octavia,2000,2550, Дизел, Ръчни скорости,187000,90,Тъмно син металик,62c58199d52df3973408a7d2
Audi, A4,2009,14799, Дизел, Автоматични скорости,145643,143,Златен металик,61f6daf38f6ff4117740c915
Mazda, 3,2010,9590, Дизел, Ръчни скорости,113849,150,Черен,62cc411d8139df45db0b1c62
Peugeot, Bipper,2011,12000, Газ/Бензин, Ръчни скорости,130500,73,Черен,62aa1947ad8e38138e07ca23
Mitsubishi, Colt,2007,3699, Бензин, Ръчни скорости,126048,95,Черен,62ad9e5c7db54bedb7090b33
Mercedes-Benz, E,2003,17999, Дизел, Автоматични скорости,192000,143,Зелен металик,626fcfeeec754872500bdb12
Kia, Carens,2016,14999, Дизел, Ръчни скорости,133000,115,Бял,626e85fa379111bebe01dcb2
Skoda, Yeti,2015,19999, Дизел, Ръчни скорости,138000,110,Бял,6207f880e971945bbc4c64d2
VW, Golf,2011,9600, Бензин, Ръчни скорости,149828,122,Черен,607ad17de3e20b37cd1e3f73
Peugeot, 807,2006,5999, Дизел, Ръчни скорости,203500,110,Сив,62cf0a154a3c574b50051e64
Mercedes-Benz, E,2006,10500, Дизел, Автоматични скорости,221000,224,Сив,62e76e254b4181c70d06a282
BMW, 318,2006,8200, Бензин, Ръчни скорости,270000,129,Сив металик,62f66a5d13cf956b1702c105
Opel, Meriva,2004,5450, Газ/Бензин, Ръчни скорости,133000,100,Сив металик,62bb68a06d9f477460098772
Honda, Accord,2006,5999, Дизел, Ръчни скорости,171868,140,Сив металик,6122b2ad2be4ba31a66a5344
VW, Sharan,2000,4999, Дизел, Ръчни скорости,187000,110,Черен металик,5da4206b29cd0f5e097da49f
VW, Sharan,2003,5500, Дизел, Ръчни скорости,300000,116,Черен,62e6be8f9ffc6e8a250d2432
VW, Polo,2003,3888, Дизел, Ръчни скорости,194662,101,Черен металик,62f2bc864cf240a8870143f2
Hyundai, Santa,2003,3999, Дизел, Ръчни скорости,1940000,113,Черен,62f796be2826815b030b17c4
Audi, A6,2007,8999, Дизел, Автоматични скорости,220000,224,Бронзов,62317d9898374e75b05ac222
BMW, 320,2007,8888, Дизел, Ръчни скорости,164400,122,Черен металик,6286a0fafc964e626e0a83f5
Subaru, OUTBACK,2010,16399, Газ/Бензин, Автоматични скорости,218000,2500,Бял металик,62f7968535676c30230286f4
Audi, A4,2003,6300, Бензин, Ръчни скорости,240500,220,Сив,620e500c90fce03b303ce692
VW, Touran,2014,13000, Метан/Бензин, Автоматични скорости,280000,150,Жълт металик,62a6f1b67981542dab0848d2
Mitsubishi, Outlander,2010,9400, Дизел, Ръчни скорости,186974,140,Сив металик,62213426575fb534392a4272
Infiniti, FX,2007,22999, Бензин, Автоматични скорости,20000,280,Черен,62f796510489d781c1035512
Audi, A4,2002,5200, Бензин, Ръчни скорости,264000,130,Черен,62405e2e4feae3271a54bf93
Peugeot, 307,2004,2499, Дизел, Ръчни скорости,189521,90,Сив металик,62f7964b0bab97af430bd2f2
Nissan, Micra,2010,6400, Бензин, Ръчни скорости,201000,88,Виолетов металик,62dd74541e86863aae0769f2
Honda, Accord,2004,6650, Дизел, Ръчни скорости,236500,140,Сив металик,62f57c04205b7fcb4c09d8e2
VW, Passat,2019,39950, Дизел, Ръчни скорости,142500,150,Бял металик,62f2c3007c9c2c6d730959c2
Audi, A6,2007,8900, Дизел, Ръчни скорости,182846,1400,Тъмно сив металик,6295aab83617b2ac930d8423
Audi, A4,2010,12555, Дизел, Автоматични скорости,186424,143,Сив металик,62f41bdddf52a2377007e812
Opel, Zafira,2007,4999, Дизел, Ръчни скорости,198424,101,Сив,6221246837ba9819d652d9a2
Mercedes-Benz, C,2010,17000, Дизел, Ръчни скорости,121000,136,Тъмно сив металик,62cc4d6539630e3f050e38d2
Volvo, XC,2006,9290, Дизел, Автоматични скорости,340000,185,Тъмно син металик,62e8c4b67c04fd2c58085302
Daihatsu, Terios,2002,6500, Газ/Бензин, Ръчни скорости,207000,86,Светло сив,62d7cf6e491bc7eb64046fe3
Audi, A4,2004,4999, Дизел, Ръчни скорости,168444,101,Сив металик,62eeab13bb5f738ceb0985c2
Audi, A3,2003,4555, Дизел, Ръчни скорости,172050,101,Черен металик,627f76b8fac8fe8ae30730c2
BMW, 530,2005,11000, Дизел, Автоматични скорости,256000,218,Сребърен металик,62f795d79e44d888d802a7a2
Toyota, Corolla,2006,3300, Дизел, Ръчни скорости,171800,116,Сив,62f333e6e2941f10840e17d2
Honda, Civic,2008,7900, Дизел, Ръчни скорости,200000,140,Черен,62f25e7ac73602456a0b0012
Peugeot, 207,2008,4555, Дизел, Ръчни скорости,184622,68,Сив металик,62cc861dbccac1a7590082b2
Audi, A3,2005,7850, Дизел, Ръчни скорости,191000,105,Черен металик,62c494d2db25c5cc670e66a2
